-12.6000    +0.0000    +0.0000    +0.0000    -6.8509    +5.5056    +5.5056    +5.5056   
 +0.0000    -6.1900    +0.0000    +0.0000    -5.2391    -0.4725    +3.9217    +3.9217   
 +0.0000    +0.0000    -6.1900    +0.0000    -5.2391    +3.9217    -0.4725    +3.9217   
 +0.0000    +0.0000    +0.0000    -6.1900    -5.2391    +3.9217    +3.9217    -0.4725   
 -6.8509    -5.2391    -5.2391    -5.2391   -18.6000    +0.0000    +0.0000    +0.0000   
 +5.5056    -0.4725    +3.9217    +3.9217    +0.0000   -14.0000    +0.0000    +0.0000   
 +5.5056    +3.9217    -0.4725    +3.9217    +0.0000    +0.0000   -14.0000    +0.0000   
 +5.5056    +3.9217    +3.9217    -0.4725    +0.0000    +0.0000    +0.0000   -14.0000   
